id,text,parent_id,weight,sentiment
212,"The Ross–Littlewood [48] paradox has various solutions depending on the exact variant, but it has perfectly consistent solutions (one for each variant or the problem) when we turn to physics. It is therefore not a problem with infinities.",206,5,-1
213,"After adding infinite objects  we will have infinite objects. After adding 2 objects and subtracting one over and over for an infinite time, we have infinite objects. After adding n objects, if we add and subtract an equal number of objects we end up with n objects. Thus all conclusions are self consistent and the paradox resides in equivocating different physical actions under the same abstract concept, which leads to the erring assertion that their outcomes should be the same.",212,5,1
214,"Thompson's Lamp [49] has a solution: the lamp is on or off randomly (with a probability of 50%) after being on and off at the same time (via being turned on and off infinitely fast - ie. simultaneously). Thus this paradox is one of either lack of information or erasure of information, and can have a logical solution while assuming the existence of infinities.",206,5,-1
215,"A thought experiment is not a stand-alone argument. An informative articulation of the source of the absurdity must occur (e.g. formulate into a deductive argument) instead of simply relying on vague gut reactions to a story",206,5,-1
216,"Paradoxical ideas about actual infinities stem from their counter-intuitive nature and not from any actual/physical impossibility.",215,5,1
217,"These thought experiments are often paired with such articulations of the source. For example, one thing illustrated by the Hilbert's Hotel paradox is the following deductive argument: (1) If an actual infinity is possible, then set A being a proper subset of set B does not imply A is smaller than B; (2) A being a proper subset of B does imply A is smaller than B; (3) Therefore an actual infinity is not possible",215,5,-1
218,"The examples, if they cannot be resolved, only exclude certain kinds of actual infinities and cannot be generalized to the type of infinity that an eternal past is or the types of infinity entailed by an eternal past, if it entails any other infinities at all.",206,5,-1
219,"An actual infinity is metaphysically absurd because its mathematical validity requires accepting the non-obvious axiom of infinity [50] and rejecting the mundane notion of proper subsets [51] having a smaller cardinality [52]",174,5,1
220,"Nature has no reason to care what seems absurd to humans.",219,5,-1
221,"The concept of all natural numbers [53] (0,1,2,...) requires the axiom of infinity for its definition.",219,5,-1
222,"The concept of natural numbers as a collection (e.g. set, category, etc..) does require the axiom of infinity but such a collection is only of interest to pure mathematics. It finds no application in science or applied mathematics, which only needs a finite but arbitrarily large set of natural numbers plus notions like limits for calculus, which do not require the axiom of infinity.",221,5,-1
223,"The Kalam argument presumes at least the causation principle (in the same way science does), which allows for infinite regress, even though this thought be abhorred.",174,5,-1
224,"Democritus artificially introduced the atom to stop the abhorred infinite regress into ever smaller sizes, but atoms can be and have been split, showing at least this infinite regress to be possible.",223,5,1
225,"Atoms are ""split"" into electrons and nucleons, themselves being composed of quarks. That is a deeper level of splitting, but does not indicate the possibility of an infinite regress.",224,5,-1
226,"This is a conflation. Philosophical atoms [54] and the atoms of modern physics are not the same, the former are by definition indivisible, and the fact that we can split the latter cannot refute that.",224,5,-1
227,"-> See 1.1.1.4.2.2.1.3.15.1.2.2.1.1.",171,5,1
228,"Although it is describable as an empty point in space with nothing, not even space, on all sides, minus the point, an actual conception of it's non-existence, and actual conception of nothing, is at the very least quite hard.",171,5,-1
229,"The universe does not require a cause.",171,5,-1
230,"Causality [55] applies in the known Universe ; we don't know if it applies outside of it.",229,5,1
